inf_type,antigen,country,year,target_num,doses,coverage
PER,DTPCV3,SLE,"2022",314288,284335,90.47
PER,DTPCV3,SGP,"2022",31040,30076,96.89
PER,DTPCV3,SVK,"2022",56765,54782,96.51
PER,DTPCV3,SVN,"2022",0,0,0
PER,DTPCV3,SLB,"2022",16682,14813,88.8
PER,DTPCV3,SOM,"2022",658035,594899,90.4
PER,DTPCV3,ZAF,"2022",1139382,971697,85.28
PER,DTPCV3,SSD,"2022",503272,424788,84.41
PER,DTPCV3,ESP,"2022",322165,300541,95.25
PER,DTPCV3,LKA,"2022",273056,268547,98.35
PER,DTPCV3,SDN,"2022",1799447,1512713,84.07
PER,DTPCV3,SUR,"2022",9702,8856,91.28
PER,DTPCV3,SWE,"2022",0,0,94.3
PER,DTPCV3,CHE,"2022",0,0,96
PER,DTPCV3,SYR,"2022",572825,374636,65.4
PER,DTPCV3,TJK,"2022",242234,233841,96.54
PER,DTPCV3,THA,"2022",309455,271224,87.6
PER,DTPCV3,TLS,"2022",31832,31143,97.84
PER,DTPCV3,TGO,"2022",338624,300038,88.61
PER,DTPCV3,TKL,"2022",30,30,100
PER,DTPCV3,TON,"2022",1958,1938,98.98
PER,DTPCV3,TTO,"2022",13238,12323,93.09
PER,DTPCV3,TUN,"2022",159215,146484,92
PER,DTPCV3,TUR,"2022",1029883,1024973,99.52
PER,DTPCV3,TKM,"2022",0,0,97.7
PER,DTPCV3,TCA,"2022",530,526,99.25
PER,DTPCV3,TUV,"2022",290,263,90.69
PER,DTPCV3,UGA,"2022",1898811,1685215,88.75
PER,DTPCV3,UKR,"2022",251057,183110,72.94
PER,DTPCV3,ARE,"2022",81000,73954,91.3
PER,DTPCV3,GBR,"2022",684808,632078,92.3
PER,DTPCV3,TZA,"2022",2213094,2362340,106.74
PER,DTPCV3,USA,"2022",0,0,0
PER,DTPCV3,URY,"2022",32492,30553,94.03
PER,DTPCV3,UZB,"2022",867403,860381,99.19
PER,DTPCV3,VUT,"2022",8852,5988,68
PER,DTPCV3,VEN,"2022",565841,241659,42.71
PER,DTPCV3,VNM,"2022",1341593,1215769,90.62
PER,DTPCV3,YEM,"2022",1129495,1009037,89
PER,DTPCV3,ZMB,"2022",824726,674429,81.78
PER,DTPCV3,ZWE,"2022",442659,430376,97.23
PER,DTPCV3,AFG,"2021",1823296,1481181,81.24
PER,DTPCV3,ALB,"2021",26203,25559,97.54
PER,DTPCV3,AND,"2021",0,0,0
PER,DTPCV3,AGO,"2021",1110425,728009,65.56
PER,DTPCV3,AIA,"2021",148,117,79.05
PER,DTPCV3,ATG,"2021",1046,967,92.45
PER,DTPCV3,ARG,"2021",540346,438638,81.18
PER,DTPCV3,ARM,"2021",33325,31045,93.16
PER,DTPCV3,ABW,"2021",1046,973,93.02
PER,DTPCV3,AUS,"2021",288389,273971,95
PER,DTPCV3,AUT,"2021",0,0,0
PER,DTPCV3,AZE,"2021",103068,91595,88.87
PER,DTPCV3,BHS,"2021",3726,3200,85.88
PER,DTPCV3,BHR,"2021",17026,16728,98.25
PER,DTPCV3,BGD,"2021",3319225,3916669,118
PER,DTPCV3,BRB,"2021",2263,1856,82.02
PER,DTPCV3,BLR,"2021",75847,73988,97.55
PER,DTPCV3,BEL,"2021",0,0,0
PER,DTPCV3,BLZ,"2021",6599,5503,83.39
PER,DTPCV3,BEN,"2021",353636,424817,120.13
PER,DTPCV3,BMU,"2021",474,510,107.59
PER,DTPCV3,BTN,"2021",11314,11138,98.44
PER,DTPCV3,BOL,"2021",239235,166747,69.7
PER,DTPCV3,BIH,"2021",27435,20767,75.7
PER,DTPCV3,BWA,"2021",65876,45804,69.53
PER,DTPCV3,BRA,"2021",2849064,1949896,68.44
PER,DTPCV3,VGB,"2021",336,283,84.23
PER,DTPCV3,BRN,"2021",6307,6304,99.95
PER,DTPCV3,BGR,"2021",54031,48345,89.48
PER,DTPCV3,BFA,"2021",834638,838275,100.44
PER,DTPCV3,BDI,"2021",465259,404732,86.99
PER,DTPCV3,CPV,"2021",8201,8494,103.57
PER,DTPCV3,KHM,"2021",352662,346769,98.33
PER,DTPCV3,CMR,"2021",941701,758788,80.58
PER,DTPCV3,CAN,"2021",0,0,0
PER,DTPCV3,CYM,"2021",817,750,91.8
PER,DTPCV3,CAF,"2021",169348,132494,78.24
PER,DTPCV3,TCD,"2021",764271,682051,89.24
PER,DTPCV3,CHL,"2021",179910,171104,95.11
PER,DTPCV3,CHN,"2021",11259687,11190948,99.39
PER,DTPCV3,HKG,"2021",0,0,0
PER,DTPCV3,MAC,"2021",5381,5260,97.75
PER,DTPCV3,COL,"2021",663072,573405,86.48
PER,DTPCV3,COM,"2021",23197,16713,72.05
PER,DTPCV3,COG,"2021",239587,184567,77.04
PER,DTPCV3,CRI,"2021",57848,53313,92.16
PER,DTPCV3,CIV,"2021",1063668,963719,90.6
PER,DTPCV3,HRV,"2021",38348,35329,92.13
PER,DTPCV3,CUB,"2021",98342,97860,99.51
PER,DTPCV3,CYP,"2021",0,0,0
PER,DTPCV3,CZE,"2021",7949,7451,93.74
PER,DTPCV3,PRK,"2021",307792,127333,41.37
PER,DTPCV3,COD,"2021",4081418,3513627,86.09
PER,DTPCV3,DNK,"2021",61855,59277,95.83
PER,DTPCV3,DJI,"2021",22780,13360,58.65
PER,DTPCV3,DMA,"2021",790,728,92.15
PER,DTPCV3,DOM,"2021",188276,158106,83.98
PER,DTPCV3,ECU,"2021",330580,238564,72.17
PER,DTPCV3,EGY,"2021",2156772,2079595,96.42
PER,DTPCV3,SLV,"2021",80845,78231,97
PER,DTPCV3,GNQ,"2021",26076,17471,67
PER,DTPCV3,ERI,"2021",102673,86546,84.29
PER,DTPCV3,EST,"2021",13437,12027,89.51
PER,DTPCV3,SWZ,"2021",30170,23301,77.23
PER,DTPCV3,ETH,"2021",3250139,3015381,92.78
PER,DTPCV3,FJI,"2021",0,0,0
PER,DTPCV3,FIN,"2021",0,0,0
PER,DTPCV3,FRA,"2021",0,0,96.4
PER,DTPCV3,PYF,"2021",0,0,0
PER,DTPCV3,GAB,"2021",74902,55973,74.73
PER,DTPCV3,GMB,"2021",83947,68591,81.71
PER,DTPCV3,GEO,"2021",42479,36244,85.32
PER,DTPCV3,DEU,"2021",0,0,0
PER,DTPCV3,GHA,"2021",1202449,1250857,104.03
PER,DTPCV3,GRC,"2021",0,0,0
PER,DTPCV3,GRD,"2021",1534,1180,76.92
PER,DTPCV3,GUM,"2021",0,0,0
PER,DTPCV3,GTM,"2021",344746,274602,79.65
PER,DTPCV3,GIN,"2021",464666,404710,87.1
PER,DTPCV3,GNB,"2021",65584,44037,67.15
PER,DTPCV3,GUY,"2021",14681,14451,98.43
PER,DTPCV3,HTI,"2021",266279,195426,73.39
PER,DTPCV3,HND,"2021",198670,153508,77.27
PER,DTPCV3,HUN,"2021",91279,91143,99.85
PER,DTPCV3,ISL,"2021",4609,4240,91.99
PER,DTPCV3,IND,"2021",26131090,22277287,85.25
PER,DTPCV3,IDN,"2021",4367228,3497256,80.08
PER,DTPCV3,IRN,"2021",1088489,1071139,98.41
PER,DTPCV3,IRQ,"2021",1079234,843113,78.12
PER,DTPCV3,IRL,"2021",59813,55928,93.5
PER,DTPCV3,ISR,"2021",135648,132361,97.58
PER,DTPCV3,ITA,"2021",415459,390103,93.9
PER,DTPCV3,JAM,"2021",32925,29560,89.78
PER,DTPCV3,JPN,"2021",905750,894620,98.77
PER,DTPCV3,KAZ,"2021",330386,314661,95.24
PER,DTPCV3,KEN,"2021",1517680,1327946,87.5
PER,DTPCV3,KIR,"2021",3311,2966,89.58
PER,DTPCV3,XKX,"2021",23468,20354,86.73
PER,DTPCV3,KWT,"2021",47875,45161,94
PER,DTPCV3,KGZ,"2021",151927,134906,88.8
PER,DTPCV3,LAO,"2021",151295,131167,86.7
PER,DTPCV3,LVA,"2021",17035,16083,94.41
PER,DTPCV3,LBN,"2021",120972,92785,76.7
PER,DTPCV3,LSO,"2021",32351,32538,100.58
PER,DTPCV3,LBR,"2021",182201,151122,82.94
PER,DTPCV3,LBY,"2021",236737,229167,96.8
PER,DTPCV3,LTU,"2021",23773,21407,90.05
PER,DTPCV3,LUX,"2021",0,0,0
PER,DTPCV3,MDG,"2021",936952,770674,82.25
PER,DTPCV3,MWI,"2021",715540,663850,93
PER,DTPCV3,MYS,"2021",470195,443092,94.24
PER,DTPCV3,MDV,"2021",6087,5873,96.48
PER,DTPCV3,MLI,"2021",852391,830800,97.47
PER,DTPCV3,MLT,"2021",4737,4690,99.01
PER,DTPCV3,MHL,"2021",942,260,27.6
PER,DTPCV3,MRT,"2021",152371,117269,76.96
PER,DTPCV3,MUS,"2021",12803,10624,82.98
PER,DTPCV3,MEX,"2021",2119036,1651233,77.92
PER,DTPCV3,FSM,"2021",4004,2898,72.38
PER,DTPCV3,MCO,"2021",0,0,0
PER,DTPCV3,MNG,"2021",69216,66063,95.44
PER,DTPCV3,MNE,"2021",7088,5890,83.1
PER,DTPCV3,MSR,"2021",56,56,100
PER,DTPCV3,MOZ,"2021",1073872,968834,90.22
PER,DTPCV3,MMR,"2021",943217,350722,37.18
PER,DTPCV3,NAM,"2021",94101,88677,94.24
PER,DTPCV3,NRU,"2021",346,339,97.98
PER,DTPCV3,NPL,"2021",620258,541612,87.32
PER,DTPCV3,NLD,"2021",171390,162313,94.7
PER,DTPCV3,NZL,"2021",59903,53805,89.82
PER,DTPCV3,NIC,"2021",129552,130331,100.6
PER,DTPCV3,NER,"2021",996162,970564,97.43
PER,DTPCV3,NGA,"2021",8036751,6410466,79.76
PER,DTPCV3,NIU,"2021",0,0,0
PER,DTPCV3,MKD,"2021",18652,15085,80.88
PER,DTPCV3,MNP,"2021",583,169,28.99
PER,DTPCV3,NOR,"2021",55540,53767,96.81
PER,DTPCV3,PSE,"2021",136067,128743,94.62
PER,DTPCV3,OMN,"2021",80773,80698,99.91
PER,DTPCV3,PAK,"2021",7006962,6173924,88.11
PER,DTPCV3,PLW,"2021",595,567,95.29
PER,DTPCV3,PAN,"2021",66058,57445,86.96
PER,DTPCV3,PNG,"2021",306488,113606,37.07
PER,DTPCV3,PRY,"2021",142274,81923,57.58
PER,DTPCV3,PER,"2021",506008,412409,81.5
PER,DTPCV3,PHL,"2021",2128152,1205039,56.62
PER,DTPCV3,POL,"2021",348445,327426,93.97
PER,DTPCV3,PRT,"2021",0,0,0
PER,DTPCV3,QAT,"2021",26180,25654,97.99
PER,DTPCV3,KOR,"2021",276176,270090,97.8
PER,DTPCV3,MDA,"2021",32973,28601,86.74
PER,DTPCV3,ROU,"2021",143535,135180,94.18
PER,DTPCV3,RUS,"2021",1361965,1317387,96.73
PER,DTPCV3,RWA,"2021",378858,334169,88.2
PER,DTPCV3,KNA,"2021",624,597,95.67
PER,DTPCV3,LCA,"2021",1830,1457,79.62
PER,DTPCV3,VCT,"2021",1338,1234,92.23
PER,DTPCV3,WSM,"2021",5821,4943,84.92
PER,DTPCV3,SMR,"2021",246,222,90.24
PER,DTPCV3,STP,"2021",5794,5592,96.51
PER,DTPCV3,SAU,"2021",485386,472679,97.38
PER,DTPCV3,SEN,"2021",589156,527898,89.6
PER,DTPCV3,SRB,"2021",62138,56449,90.8
PER,DTPCV3,SYC,"2021",1660,1562,94.1
PER,DTPCV3,SLE,"2021",307022,283047,92
PER,DTPCV3,SGP,"2021",0,0,97.6
PER,DTPCV3,SVK,"2021",57409,55685,97
PER,DTPCV3,SVN,"2021",0,0,0
PER,DTPCV3,SLB,"2021",16575,14425,87.03
PER,DTPCV3,SOM,"2021",638869,510951,79.98
PER,DTPCV3,ZAF,"2021",1142769,978119,85.59
PER,DTPCV3,SSD,"2021",488613,400760,82.02
PER,DTPCV3,ESP,"2021",327822,302881,93.39
PER,DTPCV3,LKA,"2021",309074,297081,96.12
PER,DTPCV3,SDN,"2021",1753839,1472195,83.94
PER,DTPCV3,SUR,"2021",9437,8159,86.46
PER,DTPCV3,SWE,"2021",0,0,0
PER,DTPCV3,CHE,"2021",0,0,96
PER,DTPCV3,SYR,"2021",572825,382780,66.82
PER,DTPCV3,TJK,"2021",237196,229584,96.79
PER,DTPCV3,THA,"2021",353424,292570,82.78
PER,DTPCV3,TLS,"2021",31679,28655,90.45
PER,DTPCV3,TGO,"2021",330878,296382,89.57
PER,DTPCV3,TKL,"2021",36,36,100
PER,DTPCV3,TON,"2021",1958,1938,98.98
PER,DTPCV3,TTO,"2021",13826,13055,94.42
PER,DTPCV3,TUN,"2021",171287,157475,91.94
PER,DTPCV3,TUR,"2021",1073509,1025154,95.5
PER,DTPCV3,TKM,"2021",0,0,97.3
PER,DTPCV3,TCA,"2021",572,528,92.31
PER,DTPCV3,TUV,"2021",286,269,94.06
PER,DTPCV3,UGA,"2021",1840768,1675805,91.04
PER,DTPCV3,UKR,"2021",284763,227719,79.97
PER,DTPCV3,ARE,"2021",71936,65811,91.49
PER,DTPCV3,GBR,"2021",712166,659323,92.58
PER,DTPCV3,TZA,"2021",2176804,2093412,96.17
PER,DTPCV3,USA,"2021",0,0,0
PER,DTPCV3,URY,"2021",34603,31584,91.28
PER,DTPCV3,UZB,"2021",790698,774208,97.91
PER,DTPCV3,VUT,"2021",0,0,0
PER,DTPCV3,VEN,"2021",532132,300310,56.44
PER,DTPCV3,VNM,"2021",1501510,1249583,83.22
PER,DTPCV3,YEM,"2021",1096683,956087,87
PER,DTPCV3,ZMB,"2021",764176,693537,90.76
PER,DTPCV3,ZWE,"2021",529341,409170,77.3
PER,DTPCV3,AFG,"2020",1780564,1518597,85.29
PER,DTPCV3,ALB,"2020",28075,27644,98.46
PER,DTPCV3,AND,"2020",0,0,0
PER,DTPCV3,AGO,"2020",1089677,787048,72.23
PER,DTPCV3,AIA,"2020",158,129,81.65
PER,DTPCV3,ATG,"2020",1021,1008,98.73
PER,DTPCV3,ARG,"2020",640656,475907,74.28
PER,DTPCV3,ARM,"2020",33355,30588,91.7
PER,DTPCV3,AUS,"2020",296744,283014,95.37
PER,DTPCV3,AUT,"2020",0,0,0
PER,DTPCV3,AZE,"2020",126055,99582,79
PER,DTPCV3,BHS,"2020",3897,3230,82.88
PER,DTPCV3,BHR,"2020",17843,17529,98.24
PER,DTPCV3,BGD,"2020",3293482,3623348,110.02
PER,DTPCV3,BRB,"2020",2384,2024,84.9
PER,DTPCV3,BLR,"2020",81941,79595,97.14
PER,DTPCV3,BEL,"2020",0,0,0
PER,DTPCV3,BLZ,"2020",7359,5799,78.8
PER,DTPCV3,BEN,"2020",347445,398977,114.83
PER,DTPCV3,BMU,"2020",540,483,89.44
PER,DTPCV3,BTN,"2020",10600,10040,94.72
PER,DTPCV3,BOL,"2020",242849,166000,68.36
PER,DTPCV3,BIH,"2020",0,0,0
PER,DTPCV3,BWA,"2020",64682,49827,77.03
PER,DTPCV3,BRA,"2020",2923441,2254610,77.12
PER,DTPCV3,VGB,"2020",330,287,86.97
PER,DTPCV3,BRN,"2020",6004,6002,99.97
PER,DTPCV3,BGR,"2020",55460,50600,91.24
PER,DTPCV3,BFA,"2020",805961,795412,98.69
PER,DTPCV3,BDI,"2020",397310,391145,98.45
PER,DTPCV3,CPV,"2020",10379,9644,92.9
PER,DTPCV3,KHM,"2020",357095,379433,106.26
PER,DTPCV3,CMR,"2020",888066,716010,80.63
PER,DTPCV3,CAN,"2020",0,0,0
PER,DTPCV3,CYM,"2020",742,632,85.18
PER,DTPCV3,CAF,"2020",166134,132601,79.82
PER,DTPCV3,TCD,"2020",742066,616516,83.08
PER,DTPCV3,CHL,"2020",201942,187200,92.7
PER,DTPCV3,CHN,"2020",14224284,14140025,99.41
PER,DTPCV3,HKG,"2020",0,0,0
PER,DTPCV3,MAC,"2020",6174,5957,96.49
PER,DTPCV3,COL,"2020",676153,594113,87.87
PER,DTPCV3,COM,"2020",24602,18094,73.55
PER,DTPCV3,COG,"2020",232067,169324,72.96
PER,DTPCV3,CRI,"2020",57699,55938,96.95
PER,DTPCV3,CIV,"2020",1044481,938637,89.87
PER,DTPCV3,HRV,"2020",36867,34551,93.72
PER,DTPCV3,CUB,"2020",104514,103684,99.21
PER,DTPCV3,CYP,"2020",9736,0,0
PER,DTPCV3,CZE,"2020",0,0,96.78
PER,DTPCV3,PRK,"2020",306153,298120,97.38
PER,DTPCV3,COD,"2020",3921467,3710713,94.63
PER,DTPCV3,DNK,"2020",61934,59480,96.04
PER,DTPCV3,DJI,"2020",19991,13955,69.81
PER,DTPCV3,DMA,"2020",789,760,96.32
PER,DTPCV3,DOM,"2020",189843,155484,81.9
PER,DTPCV3,ECU,"2020",331139,233371,70.48
PER,DTPCV3,EGY,"2020",2262515,2137761,94.49
PER,DTPCV3,SLV,"2020",88442,78336,88.57
PER,DTPCV3,GNQ,"2020",25846,16773,64.9
PER,DTPCV3,ERI,"2020",99876,88233,88.34
PER,DTPCV3,EST,"2020",13528,12310,91
PER,DTPCV3,SWZ,"2020",31044,25828,83.2
PER,DTPCV3,ETH,"2020",3176443,3133392,98.64
PER,DTPCV3,FJI,"2020",19871,18434,92.77
PER,DTPCV3,FIN,"2020",0,0,0
PER,DTPCV3,FRA,"2020",0,0,96.4
PER,DTPCV3,PYF,"2020",0,0,0
PER,DTPCV3,GAB,"2020",72732,45774,62.94
PER,DTPCV3,GEO,"2020",44496,39185,88.06
PER,DTPCV3,DEU,"2020",0,0,0
PER,DTPCV3,GHA,"2020",1208317,1170924,96.91
PER,DTPCV3,GRC,"2020",0,0,0
PER,DTPCV3,GRD,"2020",1606,1162,72.35
PER,DTPCV3,GTM,"2020",340876,307961,90.34
PER,DTPCV3,GIN,"2020",452146,407053,90.03
PER,DTPCV3,GNB,"2020",65399,48609,74.33
PER,DTPCV3,GUY,"2020",15283,15268,99.9
PER,DTPCV3,HTI,"2020",263044,218421,83.04
PER,DTPCV3,HND,"2020",197576,158710,80.33
PER,DTPCV3,HUN,"2020",87891,87782,99.88
PER,DTPCV3,ISL,"2020",4606,4300,93.36
PER,DTPCV3,IND,"2020",26413306,22509721,85.22
PER,DTPCV3,IDN,"2020",4650109,4044736,86.98
PER,DTPCV3,IRN,"2020",1179063,1175848,99.73
PER,DTPCV3,IRQ,"2020",1057698,781492,73.89
PER,DTPCV3,IRL,"2020",61307,57727,94.16
PER,DTPCV3,ISR,"2020",134223,131082,97.66
PER,DTPCV3,ITA,"2020",435843,408186,93.65
PER,DTPCV3,JAM,"2020",33788,32298,95.59
PER,DTPCV3,JPN,"2020",947000,911140,96.21
PER,DTPCV3,JOR,"2020",215656,166701,77.3
PER,DTPCV3,KAZ,"2020",336773,297198,88.25
PER,DTPCV3,KEN,"2020",1494648,1264603,84.61
PER,DTPCV3,KIR,"2020",3284,3023,92.05
PER,DTPCV3,XKX,"2020",23468,21490,91.57
PER,DTPCV3,KGZ,"2020",151846,131498,86.6
PER,DTPCV3,LAO,"2020",152667,138433,90.68
PER,DTPCV3,LVA,"2020",18522,18566,100.24
PER,DTPCV3,LBN,"2020",120972,97987,81
PER,DTPCV3,LSO,"2020",33024,31217,94.53
PER,DTPCV3,LBR,"2020",178453,146121,81.88
PER,DTPCV3,LBY,"2020",237046,226069,95.37
PER,DTPCV3,LTU,"2020",25230,23048,91.35
PER,DTPCV3,LUX,"2020",0,0,0
PER,DTPCV3,MDG,"2020",909123,844282,92.87
PER,DTPCV3,MWI,"2020",747470,701204,93.81
PER,DTPCV3,MYS,"2020",487957,476622,97.68
PER,DTPCV3,MDV,"2020",6185,6099,98.61
PER,DTPCV3,MLI,"2020",829299,746797,90.05
PER,DTPCV3,MLT,"2020",4191,4125,98.43
PER,DTPCV3,MHL,"2020",0,0,0
PER,DTPCV3,MRT,"2020",148872,121240,81.44
PER,DTPCV3,MUS,"2020",13265,11150,84.06
PER,DTPCV3,MEX,"2020",1812977,1556020,85.83
PER,DTPCV3,FSM,"2020",4210,3474,82.52
PER,DTPCV3,MCO,"2020",0,0,0
PER,DTPCV3,MNG,"2020",76121,73363,96.38
PER,DTPCV3,MNE,"2020",7239,6093,84.17
PER,DTPCV3,MOZ,"2020",1054798,1143120,108.37
PER,DTPCV3,MMR,"2020",927884,776254,83.66
PER,DTPCV3,NAM,"2020",84539,78732,93.13
PER,DTPCV3,NRU,"2020",328,313,95.43
PER,DTPCV3,NPL,"2020",620739,499577,80
PER,DTPCV3,NLD,"2020",170541,160593,94.17
PER,DTPCV3,NZL,"2020",61130,56243,92.01
PER,DTPCV3,NIC,"2020",127717,135420,106.03
PER,DTPCV3,NER,"2020",967726,945439,97.7
PER,DTPCV3,NGA,"2020",8064971,6596065,81.79
PER,DTPCV3,MKD,"2020",19792,16602,83.88
PER,DTPCV3,MNP,"2020",1343,866,64.48
PER,DTPCV3,NOR,"2020",56120,54470,97.06
PER,DTPCV3,PSE,"2020",133495,135655,101.62
PER,DTPCV3,OMN,"2020",81151,81137,99.98
PER,DTPCV3,PAK,"2020",6856452,5665843,82.64
PER,DTPCV3,PLW,"2020",369,354,95.93
PER,DTPCV3,PAN,"2020",67343,49948,74.17
PER,DTPCV3,PNG,"2020",298523,134923,45.2
PER,DTPCV3,PRY,"2020",142104,94667,66.62
PER,DTPCV3,PER,"2020",506008,365435,72.22
PER,DTPCV3,PHL,"2020",2123158,1508755,71.06
PER,DTPCV3,POL,"2020",368432,347223,94.24
PER,DTPCV3,PRT,"2020",0,0,0
PER,DTPCV3,QAT,"2020",28872,25700,89.01
PER,DTPCV3,KOR,"2020",306733,299373,97.6
PER,DTPCV3,MDA,"2020",34810,29962,86.07
PER,DTPCV3,ROU,"2020",148075,84592,57.13
PER,DTPCV3,RUS,"2020",1426240,1376770,96.53
PER,DTPCV3,RWA,"2020",371803,339563,91.33
PER,DTPCV3,KNA,"2020",650,645,99.23
PER,DTPCV3,LCA,"2020",1896,1624,85.65
PER,DTPCV3,VCT,"2020",1327,1408,106.1
PER,DTPCV3,WSM,"2020",5454,4867,89.24
PER,DTPCV3,SMR,"2020",249,222,89.16
PER,DTPCV3,SAU,"2020",469925,448308,95.4
PER,DTPCV3,SEN,"2020",575218,553025,96.14
PER,DTPCV3,SRB,"2020",63517,58238,91.7
PER,DTPCV3,SYC,"2020",1554,1506,96.9
PER,DTPCV3,SLE,"2020",291611,263930,90.51
PER,DTPCV3,SGP,"2020",0,0,97.7
PER,DTPCV3,SVK,"2020",0,0,0
PER,DTPCV3,SVN,"2020",0,0,0
PER,DTPCV3,SLB,"2020",16868,15807,93.71
PER,DTPCV3,SOM,"2020",620261,450983,72.71
PER,DTPCV3,ZAF,"2020",1158118,970836,83.83
PER,DTPCV3,SSD,"2020",592977,356152,60.06
PER,DTPCV3,ESP,"2020",338622,319368,94.31
PER,DTPCV3,LKA,"2020",311116,297903,95.75
PER,DTPCV3,SDN,"2020",1684151,1512376,89.8
PER,DTPCV3,SUR,"2020",9177,5961,64.96
PER,DTPCV3,SWE,"2020",0,0,0
PER,DTPCV3,CHE,"2020",0,0,96.5
PER,DTPCV3,SYR,"2020",576533,390484,67.73
PER,DTPCV3,TJK,"2020",253186,244864,96.71
PER,DTPCV3,THA,"2020",366921,322695,87.95
PER,DTPCV3,TLS,"2020",31905,36847,115.49
PER,DTPCV3,TGO,"2020",323540,286751,88.63
PER,DTPCV3,TKL,"2020",0,0,0
PER,DTPCV3,TON,"2020",2190,2189,99.95
PER,DTPCV3,TTO,"2020",15158,14597,96.3
PER,DTPCV3,TUN,"2020",182327,167568,91.91
PER,DTPCV3,TUR,"2020",1106779,1089512,98.44
PER,DTPCV3,TKM,"2020",0,0,98.4
PER,DTPCV3,TCA,"2020",584,492,84.25
PER,DTPCV3,TUV,"2020",336,319,94.94
PER,DTPCV3,UGA,"2020",1788095,1590276,88.94
PER,DTPCV3,UKR,"2020",295660,236863,80.11
PER,DTPCV3,ARE,"2020",73640,66161,89.84
PER,DTPCV3,GBR,"2020",731430,680370,93.02
PER,DTPCV3,TZA,"2020",2116379,2152769,101.72
PER,DTPCV3,USA,"2020",0,0,0
PER,DTPCV3,URY,"2020",35866,32964,91.91
PER,DTPCV3,UZB,"2020",803700,765558,95.25
PER,DTPCV3,VUT,"2020",9456,7406,78.32
PER,DTPCV3,VEN,"2020",534144,289318,54.16
PER,DTPCV3,VNM,"2020",1574139,1482818,94.2
PER,DTPCV3,YEM,"2020",1064833,923889,87
PER,DTPCV3,ZMB,"2020",735358,619855,84.29
PER,DTPCV3,ZWE,"2020",464123,399529,86.08
PER,DTPCV3,AFG,"2019",1733907,1502684,86.66
PER,DTPCV3,ALB,"2019",28064,27674,98.61
PER,DTPCV3,AND,"2019",0,0,0
PER,DTPCV3,AGO,"2019",1060045,832451,78.5
PER,DTPCV3,AIA,"2019",158,121,77
PER,DTPCV3,ATG,"2019",963,950,99
PER,DTPCV3,ARG,"2019",681391,564185,83
PER,DTPCV3,ARM,"2019",33876,31080,92
PER,DTPCV3,ABW,"2019",1181,1132,96
PER,DTPCV3,AUS,"2019",298010,282872,94.92
PER,DTPCV3,AUT,"2019",0,0,0
PER,DTPCV3,AZE,"2019",132751,125386,94.5
PER,DTPCV3,BHS,"2019",3897,3472,89
PER,DTPCV3,BHR,"2019",18503,18463,99.78
PER,DTPCV3,BGD,"2019",3262044,3848029,117.96
PER,DTPCV3,BRB,"2019",2524,2278,90
PER,DTPCV3,BLR,"2019",87925,85904,97.7
PER,DTPCV3,BEL,"2019",0,0,0
PER,DTPCV3,BLZ,"2019",7135,6980,98
PER,DTPCV3,BEN,"2019",370173,414401,112
PER,DTPCV3,BMU,"2019",528,520,98
PER,DTPCV3,BTN,"2019",11287,10932,97
PER,DTPCV3,BOL,"2019",242877,182949,75
PER,DTPCV3,BIH,"2019",28900,24412,84.5
PER,DTPCV3,BWA,"2019",63476,50000,78.8
PER,DTPCV3,BRA,"2019",2923441,2036873,70
PER,DTPCV3,VGB,"2019",328,286,87
PER,DTPCV3,BRN,"2019",5985,5968,100
PER,DTPCV3,BGR,"2019",61181,56785,92.8
PER,DTPCV3,BFA,"2019",492047,452294,92
PER,DTPCV3,BDI,"2019",386715,399514,103.31
PER,DTPCV3,CPV,"2019",0,0,96
PER,DTPCV3,KHM,"2019",359521,362431,100.81
PER,DTPCV3,CMR,"2019",884076,698707,79.03
PER,DTPCV3,CAN,"2019",0,0,0
PER,DTPCV3,CAF,"2019",162952,131879,80.93
PER,DTPCV3,TCD,"2019",761445,613395,80.56
PER,DTPCV3,CHL,"2019",218081,210312,96
PER,DTPCV3,CHN,"2019",15071679,14928998,99.05
PER,DTPCV3,HKG,"2019",0,0,0
PER,DTPCV3,MAC,"2019",6094,5967,97.92
PER,DTPCV3,COL,"2019",680127,635987,94
PER,DTPCV3,COM,"2019",23957,18753,78
PER,DTPCV3,COG,"2019",225832,178089,78.86
PER,DTPCV3,COK,"2019",218,214,98
PER,DTPCV3,CRI,"2019",63744,64804,102.63
PER,DTPCV3,CIV,"2019",1007093,951481,94.48
PER,DTPCV3,HRV,"2019",37755,35646,94.41
PER,DTPCV3,CUB,"2019",109717,109141,99
PER,DTPCV3,CUW,"2019",1796,1754,98
PER,DTPCV3,CYP,"2019",9238,3053,0
PER,DTPCV3,CZE,"2019",0,0,96.69
PER,DTPCV3,PRK,"2019",322449,313801,97.3
PER,DTPCV3,COD,"2019",3751091,3575790,95.33
PER,DTPCV3,DNK,"2019",62246,59918,96
PER,DTPCV3,DJI,"2019",25867,20664,84.76
PER,DTPCV3,DMA,"2019",704,695,99
PER,DTPCV3,DOM,"2019",190745,169888,89
PER,DTPCV3,ECU,"2019",331773,281734,85
PER,DTPCV3,EGY,"2019",2324276,2212189,95.2
PER,DTPCV3,SLV,"2019",92325,88982,96
PER,DTPCV3,GNQ,"2019",26172,16078,61.43
PER,DTPCV3,ERI,"2019",97411.99104,78049,80.12
PER,DTPCV3,EST,"2019",13846,12659,91.4
