inf_type,country,year,cases
PER,PNG,"2001",2099
PER,PRY,"2001",65
PER,PER,"2001",24
PER,PHL,"2001",16
PER,POL,"2001",2411
PER,PRT,"2001",0
PER,QAT,"2001",4
PER,KOR,"2001",9
PER,MDA,"2001",210
PER,ROU,"2001",209
PER,RUS,"2001",12073
PER,RWA,"2001",23
PER,KNA,"2001",0
PER,LCA,"2001",0
PER,VCT,"2001",0
PER,WSM,"2001",0
PER,SMR,"2001",0
PER,STP,"2001",0
PER,SAU,"2001",35
PER,SEN,"2001",0
PER,SRB,"2001",7
PER,SYC,"2001",0
PER,SLE,"2001",0
PER,SGP,"2001",1
PER,SXM,"2001",0
PER,SVK,"2001",3
PER,SVN,"2001",77
PER,SLB,"2001",61
PER,SOM,"2001",0
PER,ZAF,"2001",24
PER,SSD,"2001",0
PER,ESP,"2001",0
PER,LKA,"2001",52
PER,SDN,"2001",645
PER,SUR,"2001",5
PER,SWE,"2001",979
PER,CHE,"2001",6000
PER,SYR,"2001",240
PER,TJK,"2001",24
PER,THA,"2001",72
PER,TLS,"2001",0
PER,TGO,"2001",628
PER,TON,"2001",1
PER,TTO,"2001",0
PER,TUN,"2001",0
PER,TKM,"2001",8
PER,TCA,"2001",0
PER,TUV,"2001",0
PER,TUR,"2001",182
PER,UGA,"2001",0
PER,UKR,"2001",2210
PER,ARE,"2001",7
PER,GBR,"2001",1049
PER,TZA,"2001",0
PER,USA,"2001",7580
PER,URY,"2001",6
PER,UZB,"2001",57
PER,VUT,"2001",0
PER,VEN,"2001",474
PER,VNM,"2001",1242
PER,YEM,"2001",0
PER,ZMB,"2001",953
PER,ZWE,"2001",0
PER,AFG,"2000",896
PER,ALB,"2000",89
PER,DZA,"2000",0
PER,ASM,"2000",0
PER,AND,"2000",0
PER,AGO,"2000",560
PER,ATG,"2000",0
PER,ARG,"2000",515
PER,ARM,"2000",10
PER,ABW,"2000",0
PER,AUS,"2000",5795
PER,AUT,"2000",117
PER,AZE,"2000",11
PER,BHS,"2000",0
PER,BHR,"2000",0
PER,BGD,"2000",252
PER,BRB,"2000",0
PER,BLR,"2000",169
PER,BEL,"2000",0
PER,BLZ,"2000",0
PER,BEN,"2000",215
PER,BMU,"2000",2
PER,BTN,"2000",18
PER,BOL,"2000",10
PER,BIH,"2000",43
PER,BWA,"2000",0
PER,BRA,"2000",764
PER,VGB,"2000",0
PER,BRN,"2000",2
PER,BGR,"2000",106
PER,BFA,"2000",351
PER,BDI,"2000",72
PER,CPV,"2000",0
PER,KHM,"2000",2068
PER,CMR,"2000",0
PER,CAN,"2000",4054
PER,CYM,"2000",0
PER,CAF,"2000",0
PER,TCD,"2000",0
PER,CHL,"2000",3554
PER,CHN,"2000",5561
PER,HKG,"2000",11
PER,COL,"2000",446
PER,COM,"2000",0
PER,COG,"2000",0
PER,CRI,"2000",23
PER,HRV,"2000",196
PER,CUB,"2000",0
PER,CUW,"2000",0
PER,CYP,"2000",6
PER,CZE,"2000",187
PER,CIV,"2000",0
PER,PRK,"2000",304
PER,COD,"2000",75
PER,DNK,"2000",164
PER,DJI,"2000",48
PER,DMA,"2000",0
PER,DOM,"2000",40
PER,ECU,"2000",482
PER,EGY,"2000",3
PER,SLV,"2000",3
PER,GNQ,"2000",0
PER,ERI,"2000",152
PER,EST,"2000",503
PER,SWZ,"2000",0
PER,ETH,"2000",0
PER,FJI,"2000",0
PER,FIN,"2000",0
PER,FRA,"2000",0
PER,PYF,"2000",0
PER,GAB,"2000",0
PER,GMB,"2000",0
PER,GEO,"2000",84
PER,DEU,"2000",0
PER,GHA,"2000",636
PER,GRC,"2000",13
PER,GRD,"2000",1
PER,GUM,"2000",4
PER,GTM,"2000",146
PER,GIN,"2000",247
PER,GNB,"2000",0
PER,GUY,"2000",0
PER,HTI,"2000",14
PER,HND,"2000",169
PER,HUN,"2000",1
PER,ISL,"2000",8
PER,IND,"2000",31431
PER,IDN,"2000",142
PER,IRN,"2000",94
PER,IRQ,"2000",407
PER,IRL,"2000",0
PER,ISR,"2000",452
PER,ITA,"2000",2543
PER,JAM,"2000",23
PER,JPN,"2000",3787
PER,JOR,"2000",5
PER,KAZ,"2000",87
PER,KEN,"2000",424
PER,KIR,"2000",0
PER,XKX,"2000",0
PER,KWT,"2000",43
PER,KGZ,"2000",34
PER,LAO,"2000",80
PER,LVA,"2000",135
PER,LBN,"2000",1
PER,LSO,"2000",0
PER,LBR,"2000",281
PER,LBY,"2000",0
PER,LTU,"2000",91
PER,LUX,"2000",0
PER,MDG,"2000",3880
PER,MWI,"2000",365
PER,MYS,"2000",42
PER,MDV,"2000",0
PER,MLI,"2000",0
PER,MLT,"2000",3
PER,MHL,"2000",0
PER,MRT,"2000",0
PER,MUS,"2000",0
PER,MEX,"2000",53
PER,FSM,"2000",9
PER,MCO,"2000",0
PER,MNG,"2000",0
PER,MNE,"2000",0
PER,MAR,"2000",22
PER,MOZ,"2000",94
PER,MMR,"2000",55
PER,NAM,"2000",30
PER,NRU,"2000",0
PER,NPL,"2000",6021
PER,NLD,"2000",4836
PER,NCL,"2000",3
PER,NZL,"2000",4143
PER,NIC,"2000",11
PER,NER,"2000",5585
PER,NGA,"2000",38910
PER,MKD,"2000",21
PER,MNP,"2000",0
PER,NOR,"2000",3417
PER,PSE,"2000",26
PER,OMN,"2000",190
PER,PAK,"2000",160
PER,PLW,"2000",0
PER,PAN,"2000",66
PER,PNG,"2000",2280
PER,PRY,"2000",24
PER,PER,"2000",68
PER,PHL,"2000",23
PER,POL,"2000",2269
PER,PRT,"2000",22
PER,QAT,"2000",1
PER,KOR,"2000",28
PER,MDA,"2000",169
PER,ROU,"2000",493
PER,RUS,"2000",29983
PER,RWA,"2000",0
PER,KNA,"2000",0
PER,LCA,"2000",0
PER,VCT,"2000",0
PER,WSM,"2000",0
PER,SMR,"2000",0
PER,STP,"2000",0
PER,SAU,"2000",0
PER,SEN,"2000",0
PER,SRB,"2000",24
PER,SYC,"2000",0
PER,SLE,"2000",0
PER,SGP,"2000",2
PER,SXM,"2000",0
PER,SVK,"2000",43
PER,SVN,"2000",0
PER,SLB,"2000",0
PER,SOM,"2000",0
PER,ZAF,"2000",8
PER,SSD,"2000",0
PER,ESP,"2000",921
PER,LKA,"2000",194
PER,SDN,"2000",80
PER,SUR,"2000",0
PER,SWE,"2000",2705
PER,CHE,"2000",0
PER,SYR,"2000",124
PER,TJK,"2000",13
PER,THA,"2000",93
PER,TLS,"2000",0
PER,TGO,"2000",115
PER,TON,"2000",0
PER,TTO,"2000",0
PER,TUN,"2000",1
PER,TKM,"2000",11
PER,TCA,"2000",0
PER,TUV,"2000",0
PER,TUR,"2000",510
PER,UGA,"2000",0
PER,UKR,"2000",2243
PER,ARE,"2000",37
PER,GBR,"2000",866
PER,TZA,"2000",0
PER,USA,"2000",7867
PER,URY,"2000",0
PER,UZB,"2000",77
PER,VUT,"2000",36
PER,VEN,"2000",555
PER,VNM,"2000",1426
PER,YEM,"2000",0
PER,ZMB,"2000",0
PER,ZWE,"2000",8
MEA,AFG,"2024",9769
MEA,ALB,"2024",212
MEA,DZA,"2024",488
MEA,ASM,"2024",0
MEA,AND,"2024",0
MEA,AGO,"2024",619
MEA,ATG,"2024",0
MEA,ARG,"2024",0
MEA,ARM,"2024",561
MEA,ABW,"2024",0
MEA,AUS,"2024",57
MEA,AUT,"2024",542
MEA,AZE,"2024",18584
MEA,BHS,"2024",0
MEA,BHR,"2024",2
MEA,BGD,"2024",247
MEA,BRB,"2024",0
MEA,BLR,"2024",754
MEA,BEL,"2024",526
MEA,BLZ,"2024",0
MEA,BEN,"2024",785
MEA,BMU,"2024",2
MEA,BTN,"2024",0
MEA,BOL,"2024",4
MEA,BIH,"2024",7957
MEA,BWA,"2024",3
MEA,BRA,"2024",5
MEA,VGB,"2024",0
MEA,BRN,"2024",0
MEA,BGR,"2024",27
MEA,BFA,"2024",4397
MEA,BDI,"2024",2741
MEA,CPV,"2024",0
MEA,KHM,"2024",666
MEA,CMR,"2024",863
MEA,CAN,"2024",147
MEA,CYM,"2024",0
MEA,CAF,"2024",125
MEA,TCD,"2024",6978
MEA,CHL,"2024",0
MEA,CHN,"2024",1272
MEA,HKG,"2024",9
MEA,COL,"2024",0
MEA,COM,"2024",17
MEA,COG,"2024",483
MEA,CRI,"2024",0
MEA,HRV,"2024",33
MEA,CUB,"2024",0
MEA,CUW,"2024",0
MEA,CYP,"2024",27
MEA,CZE,"2024",35
MEA,CIV,"2024",1872
MEA,PRK,"2024",0
MEA,COD,"2024",109419
MEA,DNK,"2024",25
MEA,DJI,"2024",60
MEA,DMA,"2024",0
MEA,DOM,"2024",0
MEA,ECU,"2024",0
MEA,EGY,"2024",91
MEA,SLV,"2024",0
MEA,GNQ,"2024",463
MEA,ERI,"2024",10
MEA,EST,"2024",4
MEA,SWZ,"2024",0
MEA,ETH,"2024",31044
MEA,FJI,"2024",0
MEA,FIN,"2024",2
MEA,FRA,"2024",483
MEA,PYF,"2024",0
MEA,GAB,"2024",32
MEA,GMB,"2024",8
MEA,GEO,"2024",350
MEA,DEU,"2024",645
MEA,GHA,"2024",1944
MEA,GRC,"2024",38
MEA,GRD,"2024",0
MEA,GUM,"2024",0
MEA,GTM,"2024",0
MEA,GIN,"2024",577
MEA,GNB,"2024",0
MEA,GUY,"2024",0
MEA,HTI,"2024",0
MEA,HND,"2024",0
MEA,HUN,"2024",18
MEA,ISL,"2024",2
MEA,IND,"2024",18530
MEA,IDN,"2024",6328
MEA,IRN,"2024",449
MEA,IRQ,"2024",32494
MEA,IRL,"2024",207
MEA,ISR,"2024",0
MEA,ITA,"2024",1045
MEA,JAM,"2024",0
MEA,JPN,"2024",45
MEA,JOR,"2024",14
MEA,KAZ,"2024",28147
MEA,KEN,"2024",525
MEA,KIR,"2024",0
MEA,XKX,"2024",1
MEA,KWT,"2024",7
MEA,KGZ,"2024",14380
MEA,LAO,"2024",1
MEA,LVA,"2024",0
MEA,LBN,"2024",74
MEA,LSO,"2024",2
MEA,LBR,"2024",1053
MEA,LBY,"2024",207
MEA,LTU,"2024",30
MEA,LUX,"2024",3
MEA,MDG,"2024",104
MEA,MWI,"2024",958
MEA,MYS,"2024",3791
MEA,MDV,"2024",2
MEA,MLI,"2024",368
MEA,MLT,"2024",10
MEA,MHL,"2024",0
MEA,MRT,"2024",1107
MEA,MUS,"2024",0
MEA,MEX,"2024",7
MEA,FSM,"2024",0
MEA,MCO,"2024",2
MEA,MNG,"2024",12
MEA,MNE,"2024",35
MEA,MAR,"2024",0
MEA,MOZ,"2024",1237
MEA,MMR,"2024",30
MEA,NAM,"2024",15
MEA,NRU,"2024",0
MEA,NPL,"2024",113
MEA,NLD,"2024",202
MEA,NCL,"2024",0
MEA,NZL,"2024",1
MEA,NIC,"2024",0
MEA,NER,"2024",2362
MEA,NGA,"2024",14999
MEA,MKD,"2024",2
MEA,MNP,"2024",0
MEA,NOR,"2024",10
MEA,PSE,"2024",0
MEA,OMN,"2024",13
MEA,PAK,"2024",24709
MEA,PLW,"2024",0
MEA,PAN,"2024",0
MEA,PNG,"2024",47
MEA,PRY,"2024",0
MEA,PER,"2024",2
MEA,PHL,"2024",3844
MEA,POL,"2024",272
MEA,PRT,"2024",35
MEA,QAT,"2024",55
MEA,KOR,"2024",49
MEA,MDA,"2024",216
MEA,ROU,"2024",25505
MEA,RUS,"2024",22455
MEA,RWA,"2024",53
MEA,KNA,"2024",0
MEA,LCA,"2024",0
MEA,VCT,"2024",0
MEA,WSM,"2024",0
MEA,SMR,"2024",2
MEA,STP,"2024",0
MEA,SAU,"2024",1260
MEA,SEN,"2024",496
MEA,SRB,"2024",892
MEA,SYC,"2024",2
MEA,SLE,"2024",129
MEA,SGP,"2024",12
MEA,SXM,"2024",0
MEA,SVK,"2024",4
MEA,SVN,"2024",17
MEA,SLB,"2024",0
MEA,SOM,"2024",1529
MEA,ZAF,"2024",931
MEA,SSD,"2024",3114
MEA,ESP,"2024",227
MEA,LKA,"2024",298
MEA,SDN,"2024",1337
MEA,SUR,"2024",0
MEA,SWE,"2024",38
MEA,CHE,"2024",97
MEA,SYR,"2024",128
MEA,TJK,"2024",0
MEA,THA,"2024",8202
MEA,TLS,"2024",2
MEA,TGO,"2024",353
MEA,TON,"2024",0
MEA,TTO,"2024",0
MEA,TUN,"2024",16
MEA,TKM,"2024",0
MEA,TCA,"2024",2
MEA,TUV,"2024",0
MEA,TUR,"2024",1582
MEA,UGA,"2024",2180
MEA,UKR,"2024",433
MEA,ARE,"2024",559
MEA,GBR,"2024",3426
MEA,TZA,"2024",992
MEA,USA,"2024",0
MEA,URY,"2024",0
MEA,UZB,"2024",20940
MEA,VUT,"2024",0
MEA,VEN,"2024",0
MEA,VNM,"2024",7854
MEA,YEM,"2024",5992
MEA,ZMB,"2024",299
MEA,ZWE,"2024",0
MEA,AFG,"2023",2792
MEA,ALB,"2023",13
MEA,DZA,"2023",203
MEA,ASM,"2023",0
MEA,AND,"2023",0
MEA,AGO,"2023",3508
MEA,ATG,"2023",0
MEA,ARG,"2023",0
MEA,ARM,"2023",554
MEA,ABW,"2023",0
MEA,AUS,"2023",26
MEA,AUT,"2023",186
MEA,AZE,"2023",13207
MEA,BHS,"2023",0
MEA,BHR,"2023",3
MEA,BGD,"2023",281
MEA,BRB,"2023",0
MEA,BLR,"2023",193
MEA,BEL,"2023",67
MEA,BLZ,"2023",0
MEA,BEN,"2023",478
MEA,BMU,"2023",0
MEA,BTN,"2023",10
MEA,BOL,"2023",0
MEA,BIH,"2023",13
MEA,BWA,"2023",63
MEA,BRA,"2023",0
MEA,VGB,"2023",0
MEA,BRN,"2023",1
MEA,BGR,"2023",0
MEA,BFA,"2023",680
MEA,BDI,"2023",1684
MEA,CPV,"2023",0
MEA,KHM,"2023",11
MEA,CMR,"2023",6105
MEA,CAN,"2023",12
MEA,CYM,"2023",0
MEA,CAF,"2023",3841
MEA,TCD,"2023",11862
MEA,CHL,"2023",1
MEA,CHN,"2023",621
MEA,HKG,"2023",4
MEA,COL,"2023",0
MEA,COM,"2023",51
MEA,COG,"2023",385
MEA,CRI,"2023",1
MEA,HRV,"2023",3
MEA,CUB,"2023",0
MEA,CUW,"2023",0
MEA,CYP,"2023",0
MEA,CZE,"2023",1
MEA,CIV,"2023",1361
MEA,PRK,"2023",0
MEA,COD,"2023",311500
MEA,DNK,"2023",9
MEA,DJI,"2023",446
MEA,DMA,"2023",0
MEA,DOM,"2023",0
MEA,ECU,"2023",0
MEA,EGY,"2023",267
MEA,SLV,"2023",0
MEA,GNQ,"2023",270
MEA,ERI,"2023",54
MEA,EST,"2023",4
MEA,SWZ,"2023",3
MEA,ETH,"2023",24038
MEA,FJI,"2023",0
MEA,FIN,"2023",1
MEA,FRA,"2023",117
MEA,PYF,"2023",0
MEA,GAB,"2023",1167
MEA,GMB,"2023",38
MEA,GEO,"2023",39
MEA,DEU,"2023",79
MEA,GHA,"2023",2282
MEA,GRC,"2023",0
MEA,GRD,"2023",0
MEA,GUM,"2023",0
MEA,GTM,"2023",0
MEA,GIN,"2023",94
MEA,GNB,"2023",5
MEA,GUY,"2023",0
MEA,HTI,"2023",0
MEA,HND,"2023",0
MEA,HUN,"2023",1
MEA,ISL,"2023",0
MEA,IND,"2023",65150
MEA,IDN,"2023",18063
MEA,IRN,"2023",648
MEA,IRQ,"2023",12331
MEA,IRL,"2023",4
MEA,ISR,"2023",0
MEA,ITA,"2023",44
MEA,JAM,"2023",0
MEA,JPN,"2023",0
MEA,JOR,"2023",0
MEA,KAZ,"2023",15111
MEA,KEN,"2023",896
MEA,KIR,"2023",0
MEA,XKX,"2023",1
MEA,KWT,"2023",6
MEA,KGZ,"2023",7046
MEA,LAO,"2023",2
MEA,LVA,"2023",1
MEA,LBN,"2023",346
MEA,LSO,"2023",17
MEA,LBR,"2023",4604
MEA,LBY,"2023",257
MEA,LTU,"2023",3
MEA,LUX,"2023",0
MEA,MDG,"2023",355
MEA,MWI,"2023",173
MEA,MYS,"2023",2002
MEA,MDV,"2023",5
MEA,MLI,"2023",364
MEA,MLT,"2023",0
MEA,MHL,"2023",0
MEA,MRT,"2023",339
MEA,MUS,"2023",0
MEA,MEX,"2023",0
MEA,FSM,"2023",1
MEA,MCO,"2023",0
MEA,MNG,"2023",0
MEA,MNE,"2023",0
MEA,MAR,"2023",0
MEA,MOZ,"2023",656
MEA,MMR,"2023",15
MEA,NAM,"2023",42
MEA,NRU,"2023",0
MEA,NPL,"2023",963
MEA,NLD,"2023",7
MEA,NCL,"2023",0
MEA,NZL,"2023",0
MEA,NIC,"2023",0
MEA,NER,"2023",1708
MEA,NGA,"2023",20143
MEA,MKD,"2023",1
MEA,MNP,"2023",0
MEA,NOR,"2023",2
MEA,PSE,"2023",3
MEA,OMN,"2023",25
MEA,PAK,"2023",17722
MEA,PLW,"2023",0
MEA,PAN,"2023",0
MEA,PNG,"2023",12
MEA,PRY,"2023",0
MEA,PER,"2023",0
MEA,PHL,"2023",2892
MEA,POL,"2023",35
MEA,PRT,"2023",0
MEA,QAT,"2023",127
MEA,KOR,"2023",7
MEA,MDA,"2023",3
MEA,ROU,"2023",3677
MEA,RUS,"2023",13083
MEA,RWA,"2023",108
MEA,KNA,"2023",0
MEA,LCA,"2023",0
MEA,VCT,"2023",0
MEA,WSM,"2023",0
MEA,SMR,"2023",0
MEA,STP,"2023",0
MEA,SAU,"2023",2254
MEA,SEN,"2023",564
MEA,SRB,"2023",50
MEA,SYC,"2023",0
MEA,SLE,"2023",645
MEA,SGP,"2023",0
MEA,SXM,"2023",0
MEA,SVK,"2023",6
MEA,SVN,"2023",1
MEA,SLB,"2023",0
MEA,SOM,"2023",3167
MEA,ZAF,"2023",1033
MEA,SSD,"2023",7957
MEA,ESP,"2023",15
MEA,LKA,"2023",810
MEA,SDN,"2023",1377
MEA,SUR,"2023",0
MEA,SWE,"2023",11
MEA,CHE,"2023",52
MEA,SYR,"2023",744
MEA,TJK,"2023",294
MEA,THA,"2023",64
MEA,TLS,"2023",7
MEA,TGO,"2023",686
MEA,TON,"2023",12
MEA,TTO,"2023",0
MEA,TUN,"2023",10
MEA,TKM,"2023",0
MEA,TCA,"2023",0
MEA,TUV,"2023",0
MEA,TUR,"2023",5088
MEA,UGA,"2023",399
MEA,UKR,"2023",66
MEA,ARE,"2023",484
MEA,GBR,"2023",493
MEA,TZA,"2023",2887
MEA,USA,"2023",121
MEA,URY,"2023",0
MEA,UZB,"2023",1176
MEA,VUT,"2023",0
MEA,VEN,"2023",0
MEA,VNM,"2023",43
MEA,YEM,"2023",49755
MEA,ZMB,"2023",5653
MEA,ZWE,"2023",5532
MEA,AFG,"2022",5166
MEA,ALB,"2022",1
MEA,DZA,"2022",47
MEA,ASM,"2022",0
MEA,AND,"2022",0
MEA,AGO,"2022",3271
MEA,ATG,"2022",0
MEA,ARG,"2022",2
MEA,ARM,"2022",0
MEA,ABW,"2022",0
MEA,AUS,"2022",7
MEA,AUT,"2022",1
MEA,AZE,"2022",1
MEA,BHS,"2022",0
MEA,BHR,"2022",18
MEA,BGD,"2022",311
MEA,BRB,"2022",0
MEA,BLR,"2022",0
MEA,BEL,"2022",8
MEA,BLZ,"2022",0
MEA,BEN,"2022",455
MEA,BMU,"2022",0
MEA,BTN,"2022",7
MEA,BOL,"2022",0
MEA,BIH,"2022",6
MEA,BWA,"2022",1
MEA,BRA,"2022",41
MEA,VGB,"2022",0
MEA,BRN,"2022",0
MEA,BGR,"2022",1
MEA,BFA,"2022",252
MEA,BDI,"2022",212
MEA,CPV,"2022",0
MEA,KHM,"2022",13
MEA,CMR,"2022",3217
MEA,CAN,"2022",3
MEA,CYM,"2022",0
MEA,CAF,"2022",155
MEA,TCD,"2022",2158
MEA,CHL,"2022",0
MEA,CHN,"2022",552
MEA,HKG,"2022",3
MEA,COL,"2022",0
MEA,COM,"2022",4
MEA,COG,"2022",6718
MEA,CRI,"2022",0
MEA,HRV,"2022",0
MEA,CUB,"2022",0
MEA,CUW,"2022",0
MEA,CYP,"2022",0
MEA,CZE,"2022",0
MEA,CIV,"2022",1596
MEA,PRK,"2022",0
MEA,COD,"2022",4380
MEA,DNK,"2022",0
MEA,DJI,"2022",206
MEA,DMA,"2022",0
MEA,DOM,"2022",0
MEA,ECU,"2022",0
MEA,EGY,"2022",14
MEA,SLV,"2022",0
MEA,GNQ,"2022",49
MEA,ERI,"2022",28
MEA,EST,"2022",0
MEA,SWZ,"2022",64
MEA,ETH,"2022",9292
MEA,FJI,"2022",0
MEA,FIN,"2022",0
MEA,FRA,"2022",15
MEA,PYF,"2022",0
MEA,GAB,"2022",1293
MEA,GMB,"2022",58
MEA,GEO,"2022",12
MEA,DEU,"2022",15
MEA,GHA,"2022",395
MEA,GRC,"2022",0
MEA,GRD,"2022",0
MEA,GUM,"2022",0
MEA,GTM,"2022",0
MEA,GIN,"2022",417
MEA,GNB,"2022",213
MEA,GUY,"2022",0
MEA,HTI,"2022",0
MEA,HND,"2022",0
MEA,HUN,"2022",0
MEA,ISL,"2022",0
MEA,IND,"2022",40967
MEA,IDN,"2022",7704
MEA,IRN,"2022",230
MEA,IRQ,"2022",12
MEA,IRL,"2022",2
MEA,ISR,"2022",0
MEA,ITA,"2022",15
MEA,JAM,"2022",0
MEA,JPN,"2022",0
MEA,JOR,"2022",457
MEA,KAZ,"2022",4
MEA,KEN,"2022",1774
MEA,KIR,"2022",0
MEA,XKX,"2022",0
MEA,KWT,"2022",7
MEA,KGZ,"2022",0
MEA,LAO,"2022",0
MEA,LVA,"2022",0
MEA,LBN,"2022",0
MEA,LSO,"2022",3
MEA,LBR,"2022",8300
MEA,LBY,"2022",32
MEA,LTU,"2022",0
MEA,LUX,"2022",0
MEA,MDG,"2022",80
MEA,MWI,"2022",29
MEA,MYS,"2022",209
MEA,MDV,"2022",0
MEA,MLI,"2022",765
MEA,MLT,"2022",0
MEA,MHL,"2022",0
MEA,MRT,"2022",96
MEA,MUS,"2022",0
MEA,MEX,"2022",0
MEA,FSM,"2022",1
MEA,MCO,"2022",0
MEA,MNG,"2022",46
MEA,MNE,"2022",0
MEA,MAR,"2022",0
MEA,MOZ,"2022",1047
MEA,MMR,"2022",10
MEA,NAM,"2022",31
MEA,NRU,"2022",0
MEA,NPL,"2022",130
MEA,NLD,"2022",6
MEA,NCL,"2022",0
MEA,NZL,"2022",0
MEA,NIC,"2022",0
MEA,NER,"2022",12898
MEA,NGA,"2022",23983
MEA,MKD,"2022",0
MEA,MNP,"2022",0
MEA,NOR,"2022",1
MEA,PSE,"2022",0
MEA,OMN,"2022",5
MEA,PAK,"2022",8378
MEA,PLW,"2022",0
MEA,PAN,"2022",0
MEA,PNG,"2022",2
MEA,PRY,"2022",1
MEA,PER,"2022",0
MEA,PHL,"2022",589
MEA,POL,"2022",27
MEA,PRT,"2022",0
MEA,QAT,"2022",1
MEA,KOR,"2022",0
MEA,MDA,"2022",0
MEA,ROU,"2022",17
MEA,RUS,"2022",102
MEA,RWA,"2022",29
MEA,KNA,"2022",0
MEA,LCA,"2022",0
MEA,VCT,"2022",0
MEA,WSM,"2022",0
MEA,SMR,"2022",0
MEA,STP,"2022",0
MEA,SAU,"2022",247
MEA,SEN,"2022",508
MEA,SRB,"2022",0
MEA,SYC,"2022",0
MEA,SLE,"2022",731
MEA,SGP,"2022",0
MEA,SXM,"2022",0
MEA,SVK,"2022",0
MEA,SVN,"2022",0
MEA,SLB,"2022",0
MEA,SOM,"2022",17361
MEA,ZAF,"2022",400
MEA,SSD,"2022",3608
MEA,ESP,"2022",1
MEA,LKA,"2022",0
MEA,SDN,"2022",1575
MEA,SUR,"2022",0
MEA,SWE,"2022",5
MEA,CHE,"2022",1
MEA,SYR,"2022",217
MEA,TJK,"2022",454
MEA,THA,"2022",64
MEA,TLS,"2022",8
MEA,TGO,"2022",722
MEA,TON,"2022",0
MEA,TTO,"2022",0
MEA,TUN,"2022",11
MEA,TKM,"2022",0
MEA,TCA,"2022",0
MEA,TUV,"2022",0
MEA,TUR,"2022",103
MEA,UGA,"2022",52
MEA,UKR,"2022",11
MEA,ARE,"2022",98
MEA,GBR,"2022",63
MEA,TZA,"2022",612
MEA,USA,"2022",0
MEA,URY,"2022",0
MEA,UZB,"2022",7
MEA,VUT,"2022",0
MEA,VEN,"2022",0
MEA,VNM,"2022",23
MEA,YEM,"2022",23941
MEA,ZMB,"2022",1755
MEA,ZWE,"2022",5532
MEA,AFG,"2021",2900
MEA,ALB,"2021",0
MEA,DZA,"2021",0
MEA,ASM,"2021",0
MEA,AND,"2021",0
MEA,AGO,"2021",300
MEA,ATG,"2021",0
MEA,ARG,"2021",0
MEA,ARM,"2021",0
MEA,ABW,"2021",0
MEA,AUS,"2021",0
MEA,AUT,"2021",1
MEA,AZE,"2021",0
MEA,BHS,"2021",0
MEA,BHR,"2021",0
MEA,BGD,"2021",203
MEA,BRB,"2021",0
MEA,BLR,"2021",3
MEA,BEL,"2021",7
MEA,BLZ,"2021",0
MEA,BEN,"2021",35
MEA,BMU,"2021",0
MEA,BTN,"2021",0
MEA,BOL,"2021",0
MEA,BIH,"2021",0
MEA,BWA,"2021",0
MEA,BRA,"2021",668
MEA,VGB,"2021",0
MEA,BRN,"2021",0
MEA,BGR,"2021",0
MEA,BFA,"2021",0
MEA,BDI,"2021",369
MEA,CPV,"2021",0
MEA,KHM,"2021",5
MEA,CMR,"2021",771
MEA,CAN,"2021",0
MEA,CYM,"2021",0
MEA,CAF,"2021",286
MEA,TCD,"2021",2577
MEA,CHL,"2021",0
MEA,CHN,"2021",554
MEA,HKG,"2021",1
MEA,COL,"2021",0
MEA,COM,"2021",0
MEA,COG,"2021",160
MEA,CRI,"2021",0
MEA,HRV,"2021",0
MEA,CUB,"2021",0
MEA,CUW,"2021",0
MEA,CYP,"2021",1
MEA,CZE,"2021",0
MEA,CIV,"2021",1837
MEA,PRK,"2021",0
MEA,COD,"2021",54471
MEA,DNK,"2021",0
MEA,DJI,"2021",0
MEA,DMA,"2021",0
MEA,DOM,"2021",0
MEA,ECU,"2021",0
MEA,EGY,"2021",0
MEA,SLV,"2021",0
MEA,GNQ,"2021",43
MEA,ERI,"2021",25
MEA,EST,"2021",0
MEA,SWZ,"2021",0
MEA,ETH,"2021",1953
MEA,FJI,"2021",0
MEA,FIN,"2021",3
MEA,FRA,"2021",16
MEA,PYF,"2021",0
MEA,GAB,"2021",134
MEA,GMB,"2021",0
MEA,GEO,"2021",5
MEA,DEU,"2021",10
MEA,GHA,"2021",52
MEA,GRC,"2021",0
MEA,GRD,"2021",0
MEA,GUM,"2021",0
MEA,GTM,"2021",0
MEA,GIN,"2021",505
MEA,GNB,"2021",0
MEA,GUY,"2021",0
MEA,HTI,"2021",0
MEA,HND,"2021",0
MEA,HUN,"2021",0
MEA,ISL,"2021",0
MEA,IND,"2021",5700
MEA,IDN,"2021",394
MEA,IRN,"2021",103
MEA,IRQ,"2021",197
MEA,IRL,"2021",0
MEA,ISR,"2021",0
MEA,ITA,"2021",9
MEA,JAM,"2021",0
MEA,JPN,"2021",6
MEA,JOR,"2021",0
MEA,KAZ,"2021",2
MEA,KEN,"2021",266
MEA,KIR,"2021",1
MEA,XKX,"2021",0
MEA,KWT,"2021",3
MEA,KGZ,"2021",3
MEA,LAO,"2021",2
MEA,LVA,"2021",0
MEA,LBN,"2021",0
MEA,LSO,"2021",368
MEA,LBR,"2021",250
MEA,LBY,"2021",0
MEA,LTU,"2021",0
MEA,LUX,"2021",0
MEA,MDG,"2021",44
MEA,MWI,"2021",5
MEA,MYS,"2021",128
MEA,MDV,"2021",0
MEA,MLI,"2021",2074
MEA,MLT,"2021",1
MEA,MHL,"2021",0
MEA,MRT,"2021",249
MEA,MUS,"2021",0
MEA,MEX,"2021",0
